,0,1,2,3,4,5,6,7,8,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_13742206,5,116,5,15,12,292,12,17,40,893
Group_PBMCs.RA_Sample_PBMCs.RA.1_13744300,2,6,3,14,12,101,25,12,84,897
Group_PBMCs.RA_Sample_PBMCs.RA.1_13747234,5,80,7,5,12,198,9,183,1,1989
Group_PBMCs.RA_Sample_PBMCs.RA.1_13778482,4,24,0,7,7,4,49,1804,2,12
Group_PBMCs.RA_Sample_PBMCs.RA.1_13814276,7,110,5,12,7,160,10,19,2,1700
Group_PBMCs.RA_Sample_PBMCs.RA.1_13837838,29,803,215,20,16,140,12,163,6,40
Group_PBMCs.RA_Sample_PBMCs.RA.1_13839326,1,12,4,9,336,70,9,22,3,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_13883679,5,128,7,17,7,7,77,1818,2,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_13922479,3,4,3,5,260,258,5,16,0,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_13958166,5,58,7,13,14,195,15,21,207,1890
Group_PBMCs.RA_Sample_PBMCs.RA.1_13977480,1,34,3,7,743,172,8,22,2,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_13983088,4,63,5,11,5,11,61,10,4,1331
Group_PBMCs.RA_Sample_PBMCs.RA.1_14006621,8,88,11,12,15,273,10,17,62,1329
Group_PBMCs.RA_Sample_PBMCs.RA.1_14046157,1,7,2,9,3,24,14,1519,3,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_14062960,4,10,4,252,7,149,8,25,39,52
Group_PBMCs.RA_Sample_PBMCs.RA.1_14122391,2,102,4,12,4,55,6,114,3,1381
Group_PBMCs.RA_Sample_PBMCs.RA.1_14133395,4,10,5,7,6,181,5,2323,1,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_14177457,1,17,2,4,4,4,14,274,3,51
Group_PBMCs.RA_Sample_PBMCs.RA.1_14184424,5,19,2,3,6,457,3,1566,6,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_14198283,5,6,5,14,8,53,11,24,3,613
Group_PBMCs.RA_Sample_PBMCs.RA.1_14226931,18,383,207,16,19,4,39,50,7,13
Group_PBMCs.RA_Sample_PBMCs.RA.1_14246258,2,65,1,4,4,2,78,1744,1,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_14255765,10,36,4,11,14,12,59,1956,2,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_14279551,8,63,4,10,6,156,2,16,16,772
Group_PBMCs.RA_Sample_PBMCs.RA.1_14319664,6,40,5,28,12,58,20,1086,91,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_14325445,6,17,9,19,2,365,11,2259,5,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_14336066,7,12,4,11,5,299,8,2369,1,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_14391180,1,67,4,12,8,0,111,1343,3,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_14399169,0,22,3,15,4,5,27,1637,2,17
Group_PBMCs.RA_Sample_PBMCs.RA.1_14415899,1,35,5,14,5,18,26,38,2,876
Group_PBMCs.RA_Sample_PBMCs.RA.1_14417180,5,56,1,9,4,199,5,12,70,109
Group_PBMCs.RA_Sample_PBMCs.RA.1_14519993,7,41,2,11,7,4,26,1896,5,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_14572187,7,69,3,17,2,137,5,23,40,1169
Group_PBMCs.RA_Sample_PBMCs.RA.1_14620583,31,164,588,31,5,9,34,97,1,13
Group_PBMCs.RA_Sample_PBMCs.RA.1_14656409,4,94,3,5,10,139,7,11,32,1087
Group_PBMCs.RA_Sample_PBMCs.RA.1_14698999,3,3,3,10,264,67,11,11,3,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_14712626,8,43,6,14,7,173,14,20,2,1014
Group_PBMCs.RA_Sample_PBMCs.RA.1_14794058,6,110,7,12,8,156,9,15,2,1290
Group_PBMCs.RA_Sample_PBMCs.RA.1_14795515,6,31,3,3,13,6,28,1032,6,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_14797802,9,39,58,21,15,119,23,70,23,469
Group_PBMCs.RA_Sample_PBMCs.RA.1_14805915,2,67,4,10,7,290,17,24,54,1096
Group_PBMCs.RA_Sample_PBMCs.RA.1_14806469,3,9,2,7,5,123,7,2287,3,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_14821434,3,49,1,5,2,7,85,1842,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_14872554,5,99,4,25,8,236,5,26,54,1078
Group_PBMCs.RA_Sample_PBMCs.RA.1_14908198,4,27,1,149,4,65,3,9,36,85
Group_PBMCs.RA_Sample_PBMCs.RA.1_14917630,4,79,2,453,5,274,6,24,46,64
Group_PBMCs.RA_Sample_PBMCs.RA.1_14927597,9,25,52,17,4,57,7,61,14,25
Group_PBMCs.RA_Sample_PBMCs.RA.1_14952086,2,32,6,12,8,58,7,12,5,387
Group_PBMCs.RA_Sample_PBMCs.RA.1_15002398,3,24,0,8,2,45,9,15,2,909
Group_PBMCs.RA_Sample_PBMCs.RA.1_15003146,6,128,4,11,8,146,6,22,17,1007
Group_PBMCs.RA_Sample_PBMCs.RA.1_15024004,3,12,2,8,5,99,5,1340,4,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_15030395,7,15,9,18,7,6,56,1619,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_15055503,2,56,2,6,3,4,73,3758,3,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_15062214,4,46,4,5,4,170,6,10,1,1191
Group_PBMCs.RA_Sample_PBMCs.RA.1_15116142,7,18,3,6,5,6,90,2531,1,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_15135216,5,3,1,13,3,41,6,1199,0,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_15210615,5,32,3,6,4,4,6,1332,0,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_15241979,4,33,1,7,2,60,5,15,1,600
Group_PBMCs.RA_Sample_PBMCs.RA.1_15316986,0,2,2,5,179,159,4,6,5,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_15318312,1,6,4,14,7,268,8,1140,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_15359173,2,51,4,14,12,5,72,2292,4,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_15378548,0,41,2,16,3,4,74,1985,0,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_15518038,1,6,1,7,3,11,48,1622,1,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_15519839,11,22,9,25,12,58,28,2681,1,18
Group_PBMCs.RA_Sample_PBMCs.RA.1_15533659,5,62,6,9,8,64,6,43,0,1652
Group_PBMCs.RA_Sample_PBMCs.RA.1_15561889,1,5,1,6,1,4,2,79,2,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_15567177,1,3,5,8,7,199,10,2399,1,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_15668575,1,16,7,13,6,2,61,906,1,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_15694703,7,43,3,12,7,17,37,10,1,1221
Group_PBMCs.RA_Sample_PBMCs.RA.1_15712137,8,6,1,17,5,89,10,2353,3,22
Group_PBMCs.RA_Sample_PBMCs.RA.1_15727812,1,4,5,5,6,40,10,1252,1,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_15736296,1,19,3,8,366,391,11,24,2,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_15739125,3,3,5,16,6,208,13,2008,4,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_15786241,6,65,3,7,2,225,3,8,0,917
Group_PBMCs.RA_Sample_PBMCs.RA.1_15787865,7,19,2,11,5,183,6,3005,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_15813294,6,15,6,25,9,301,8,3915,5,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_15888775,2,74,7,7,6,123,5,19,0,996
Group_PBMCs.RA_Sample_PBMCs.RA.1_15891892,3,94,1,14,10,371,11,24,76,1080
Group_PBMCs.RA_Sample_PBMCs.RA.1_15892291,3,30,3,6,703,286,4,58,0,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_15949883,4,84,6,6,9,5,106,23,17,1384
Group_PBMCs.RA_Sample_PBMCs.RA.1_15953757,6,68,3,9,12,78,9,1674,2,30
Group_PBMCs.RA_Sample_PBMCs.RA.1_15962537,3,65,3,296,2,216,7,20,43,147
Group_PBMCs.RA_Sample_PBMCs.RA.1_15970631,4,13,3,22,8,7,164,3372,4,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_15990306,5,51,8,17,8,5,80,2542,3,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_15995358,8,72,4,11,5,117,9,24,308,1056
Group_PBMCs.RA_Sample_PBMCs.RA.1_16001720,17,97,247,14,7,6,88,61,4,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_16032715,2,4,5,9,495,161,3,10,3,0
Group_PBMCs.RA_Sample_PBMCs.RA.1_16082821,4,16,3,17,5,207,12,1244,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_16249474,4,77,3,9,6,44,5,29,82,1098
Group_PBMCs.RA_Sample_PBMCs.RA.1_16250921,5,64,3,522,5,132,9,13,70,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_16252861,1,5,2,4,7,2,40,1202,12,20
Group_PBMCs.RA_Sample_PBMCs.RA.1_16258639,11,88,4,21,10,48,16,15,2,1047
Group_PBMCs.RA_Sample_PBMCs.RA.1_16333151,28,8,12,18,9,4,347,942,48,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_16345953,10,9,4,10,3,424,12,2276,6,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_16451987,6,4,4,9,489,125,7,26,1,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_16456286,65,386,297,54,22,37,69,383,3,16
Group_PBMCs.RA_Sample_PBMCs.RA.1_16473636,1,19,7,17,15,6,97,2226,1,38
Group_PBMCs.RA_Sample_PBMCs.RA.1_16506533,0,8,1,1,4,16,2,446,0,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_16525074,5,158,4,19,7,35,11,22,2,868
Group_PBMCs.RA_Sample_PBMCs.RA.1_16539537,8,74,2,89,2,18,17,10,9,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_16583692,2,35,3,7,3,86,3,13,1,847
Group_PBMCs.RA_Sample_PBMCs.RA.1_16624731,6,47,19,16,28,8,82,2907,7,13
Group_PBMCs.RA_Sample_PBMCs.RA.1_16626190,1,9,5,12,933,506,12,13,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_16664716,2,12,1,5,1,219,6,2464,3,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_16677990,3,46,13,15,10,4,27,1277,6,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_16679938,6,57,3,7,7,4,67,18,1,954
Group_PBMCs.RA_Sample_PBMCs.RA.1_16688696,1,16,5,9,580,135,6,22,8,24
Group_PBMCs.RA_Sample_PBMCs.RA.1_16692709,38,103,524,91,10,83,27,409,6,14
Group_PBMCs.RA_Sample_PBMCs.RA.1_16702115,5,96,5,7,4,180,3,697,86,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_16728058,7,58,7,21,10,320,9,14,2,1145
Group_PBMCs.RA_Sample_PBMCs.RA.1_16753100,3,34,5,6,9,2,64,2444,1,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_16760979,8,62,8,15,11,103,18,1729,167,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_16840735,5,228,2,69,3,55,9,12,42,388
Group_PBMCs.RA_Sample_PBMCs.RA.1_16843289,1,51,2,3,5,8,19,59,2,894
Group_PBMCs.RA_Sample_PBMCs.RA.1_16852871,5,39,2,8,8,13,53,2483,3,21
Group_PBMCs.RA_Sample_PBMCs.RA.1_16910674,15,55,12,51,21,155,34,43,131,1299
Group_PBMCs.RA_Sample_PBMCs.RA.1_16934509,1,65,5,11,9,2,200,2842,1,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_16935287,7,163,12,24,9,39,35,35,13,1956
Group_PBMCs.RA_Sample_PBMCs.RA.1_16940600,8,25,23,42,187,108,40,38,12,44
Group_PBMCs.RA_Sample_PBMCs.RA.1_16968455,7,52,4,245,9,190,8,37,165,13
Group_PBMCs.RA_Sample_PBMCs.RA.1_17010258,8,101,5,15,12,4,88,2155,5,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_17014366,5,39,3,9,9,7,69,2309,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17021546,9,135,2,192,5,109,13,95,22,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_17024233,4,12,3,14,734,103,13,58,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17038490,4,18,4,16,6,96,14,2516,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17044833,4,56,5,8,5,35,13,21,3,1415
Group_PBMCs.RA_Sample_PBMCs.RA.1_17071804,13,47,19,96,65,39,94,194,3,61
Group_PBMCs.RA_Sample_PBMCs.RA.1_17083929,2,50,3,4,12,4,90,1475,4,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_17092436,7,45,8,23,7,33,24,1369,93,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_17095337,5,8,5,7,4,11,10,16,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17098041,1,63,3,11,6,7,60,1404,2,14
Group_PBMCs.RA_Sample_PBMCs.RA.1_17143660,8,71,13,24,14,113,13,58,4,1614
Group_PBMCs.RA_Sample_PBMCs.RA.1_17150835,7,4,3,10,891,292,7,19,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17165963,5,64,1,16,2,168,11,33,14,1141
Group_PBMCs.RA_Sample_PBMCs.RA.1_17183609,2,1,10,6,9,10,32,15,3,1484
Group_PBMCs.RA_Sample_PBMCs.RA.1_17193229,3,48,2,6,4,4,110,2496,3,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_17238579,2,11,9,13,544,454,8,12,4,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_17247594,4,120,2,6,6,8,85,2071,0,14
Group_PBMCs.RA_Sample_PBMCs.RA.1_17321445,9,8,8,910,2,251,10,47,141,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_17384615,4,78,7,9,12,28,11,2594,4,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_17403086,3,76,2,4,1,1,19,1534,0,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_17410682,3,38,9,10,12,7,47,2047,2,17
Group_PBMCs.RA_Sample_PBMCs.RA.1_17422699,3,5,5,7,424,249,13,41,1,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_17424425,5,26,7,7,5,292,5,801,78,411
Group_PBMCs.RA_Sample_PBMCs.RA.1_17441172,0,34,5,5,2,3,87,1479,5,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17478642,3,21,4,13,6,4,46,1519,2,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_17483751,3,193,3,14,4,10,45,2283,5,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_17515488,8,75,2,8,6,4,81,5005,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17550394,8,59,7,17,13,120,23,2161,4,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_17550580,13,95,7,13,9,240,7,1349,129,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_17624077,5,46,5,4,4,106,8,20,77,823
Group_PBMCs.RA_Sample_PBMCs.RA.1_17628893,4,31,3,13,10,8,116,1958,2,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_17635849,34,46,300,31,21,95,23,327,20,28
Group_PBMCs.RA_Sample_PBMCs.RA.1_17689530,0,5,2,137,1,176,3,15,37,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_17699184,4,7,6,16,115,33,9,9,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_17711870,1,5,3,2,2,4,5,12,1,57
Group_PBMCs.RA_Sample_PBMCs.RA.1_17850905,6,5,2,9,7,215,10,2737,1,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_17891816,7,54,4,13,8,5,169,2300,1,43
Group_PBMCs.RA_Sample_PBMCs.RA.1_17921009,36,97,354,34,14,12,112,137,7,16
Group_PBMCs.RA_Sample_PBMCs.RA.1_17938646,6,43,2,15,6,114,9,14,39,1815
Group_PBMCs.RA_Sample_PBMCs.RA.1_17950863,6,6,3,27,816,177,17,14,5,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_17953100,3,82,7,22,4,226,11,34,4,1016
Group_PBMCs.RA_Sample_PBMCs.RA.1_17966875,7,3,8,16,10,84,18,10,20,803
Group_PBMCs.RA_Sample_PBMCs.RA.1_18010005,2,6,3,11,5,4,58,9,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18029830,5,22,8,13,304,136,9,17,2,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_18054876,1,27,4,13,5,29,14,3131,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18073157,4,67,3,12,9,79,8,33,80,565
Group_PBMCs.RA_Sample_PBMCs.RA.1_18112632,0,14,1,7,6,4,11,589,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18125769,3,5,7,14,5,83,14,1896,0,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18168488,10,10,8,16,713,92,14,20,3,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_18180545,2,6,6,11,10,117,7,2209,3,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18189096,8,55,3,20,5,98,8,19,55,886
Group_PBMCs.RA_Sample_PBMCs.RA.1_18213105,4,27,6,6,3,89,8,13,12,706
Group_PBMCs.RA_Sample_PBMCs.RA.1_18220577,0,8,8,11,2,50,10,1573,0,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_18243931,4,40,0,8,6,8,45,987,31,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_18280509,15,83,6,11,11,86,13,23,203,834
Group_PBMCs.RA_Sample_PBMCs.RA.1_18291625,5,27,5,16,5,1,63,1330,47,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_18316753,7,38,2,10,3,1,65,1214,1,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18325721,1,152,3,4,0,9,18,1305,0,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_18374878,4,100,7,383,7,273,12,22,40,77
Group_PBMCs.RA_Sample_PBMCs.RA.1_18379384,0,60,2,9,5,13,38,2005,7,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18408927,8,55,15,16,3,5,90,32,1,1448
Group_PBMCs.RA_Sample_PBMCs.RA.1_18422056,4,16,7,16,9,5,11,19,1,180
Group_PBMCs.RA_Sample_PBMCs.RA.1_18431283,4,57,1,12,10,13,14,1535,0,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_18435301,0,8,3,6,3,20,20,20,4,1233
Group_PBMCs.RA_Sample_PBMCs.RA.1_18448036,3,51,3,6,1,83,10,24,2,1205
Group_PBMCs.RA_Sample_PBMCs.RA.1_18536902,1,8,4,8,3,9,64,1425,0,16
Group_PBMCs.RA_Sample_PBMCs.RA.1_18540297,17,64,8,65,20,6,112,1083,7,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_18543391,1,61,6,9,3,8,72,16,1,1189
Group_PBMCs.RA_Sample_PBMCs.RA.1_18570089,10,35,12,23,9,7,147,2230,2,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_18571335,3,15,8,18,13,220,17,2345,4,15
Group_PBMCs.RA_Sample_PBMCs.RA.1_18589981,0,21,4,6,1,5,79,25,1,220
Group_PBMCs.RA_Sample_PBMCs.RA.1_18593474,9,67,3,9,6,13,20,2161,1,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_18601380,5,103,4,5,5,110,6,14,0,1010
Group_PBMCs.RA_Sample_PBMCs.RA.1_18607684,15,20,3,13,12,22,25,3472,4,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_18615386,4,91,1,3,6,34,21,19,0,1238
Group_PBMCs.RA_Sample_PBMCs.RA.1_18651853,4,150,6,15,5,2,71,1630,2,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_18654876,4,36,9,17,4,11,22,2254,3,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18675940,5,36,3,12,9,6,121,2302,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_18725226,11,23,6,15,8,150,11,1541,0,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_18755723,4,16,2,9,6,4,78,2592,2,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_18766843,4,27,5,12,11,4,266,2838,2,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_18770148,0,7,5,5,1,5,3,232,4,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_18797410,2,8,3,9,7,267,9,1994,1,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18807328,4,7,4,10,6,112,9,1396,1,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18839552,1,11,1,5,2,0,2,145,9,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_18844526,5,8,2,10,705,241,3,14,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_18862621,4,21,2,13,7,353,5,34,1,1871
Group_PBMCs.RA_Sample_PBMCs.RA.1_18882210,1,6,5,5,435,145,6,14,1,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_18912948,7,42,9,11,8,8,105,1993,3,12
Group_PBMCs.RA_Sample_PBMCs.RA.1_19065874,2,125,6,6,7,3,126,2169,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_19094541,7,43,9,16,11,142,9,16,77,1209
Group_PBMCs.RA_Sample_PBMCs.RA.1_19105658,7,62,8,11,4,1,50,26,0,496
Group_PBMCs.RA_Sample_PBMCs.RA.1_19107602,8,5,1,12,8,11,16,1405,1,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_19125371,6,56,4,9,6,49,8,23,2,1867
Group_PBMCs.RA_Sample_PBMCs.RA.1_19128656,7,48,5,7,4,89,5,14,31,1237
Group_PBMCs.RA_Sample_PBMCs.RA.1_19134883,12,41,12,37,478,163,35,30,6,16
Group_PBMCs.RA_Sample_PBMCs.RA.1_19215147,2,3,3,5,4,44,8,351,1,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_19219443,7,26,3,14,12,7,16,1635,3,37
Group_PBMCs.RA_Sample_PBMCs.RA.1_19221554,1,11,2,19,5,102,6,2306,3,1
Group_PBMCs.RA_Sample_PBMCs.RA.1_19242092,5,13,7,13,7,76,8,43,66,18
Group_PBMCs.RA_Sample_PBMCs.RA.1_19260937,5,90,6,11,23,54,7,1336,86,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_19262967,6,39,12,24,14,2,33,547,4,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_19280725,10,20,3,16,531,332,6,21,3,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_19304362,8,30,3,15,6,30,8,572,77,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_19341439,3,59,1,3,3,5,80,2565,2,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_19352497,3,6,7,17,11,337,6,13,1,2062
Group_PBMCs.RA_Sample_PBMCs.RA.1_19372163,2,6,2,7,164,112,5,13,1,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_19375012,2,5,5,11,9,23,14,31,28,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_19387128,8,14,6,9,5,458,6,3285,2,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_19426275,45,456,75,40,17,188,23,89,11,23
Group_PBMCs.RA_Sample_PBMCs.RA.1_19455238,3,24,5,7,11,6,33,2212,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_19468936,5,10,7,24,3,4,58,1114,0,8
Group_PBMCs.RA_Sample_PBMCs.RA.1_19481353,2,32,1,5,4,84,5,118,0,497
Group_PBMCs.RA_Sample_PBMCs.RA.1_19494365,7,25,2,9,8,214,11,28,163,1579
Group_PBMCs.RA_Sample_PBMCs.RA.1_19526500,4,24,6,36,515,145,18,13,12,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_19548686,24,203,208,34,14,19,82,68,2,18
Group_PBMCs.RA_Sample_PBMCs.RA.1_19556507,0,35,3,7,4,3,32,952,0,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_19573848,3,39,1,15,3,195,14,54,4,1354
Group_PBMCs.RA_Sample_PBMCs.RA.1_19579465,7,75,6,12,14,9,54,1953,0,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_19613592,3,3,2,11,3,9,48,1084,33,4
Group_PBMCs.RA_Sample_PBMCs.RA.1_19642537,4,9,6,23,7,8,61,1366,0,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_19702299,5,19,5,11,9,60,8,2408,3,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_19702959,6,106,6,12,1,9,115,2433,1,9
Group_PBMCs.RA_Sample_PBMCs.RA.1_19709095,4,27,4,7,4,11,17,2882,2,2
Group_PBMCs.RA_Sample_PBMCs.RA.1_19718173,6,101,9,9,6,151,12,13,0,835
Group_PBMCs.RA_Sample_PBMCs.RA.1_19732193,5,39,5,8,9,56,17,1379,142,82
Group_PBMCs.RA_Sample_PBMCs.RA.1_19734628,15,104,71,10,10,8,32,35,0,21
Group_PBMCs.RA_Sample_PBMCs.RA.1_19783480,4,53,3,14,6,43,20,14,2,707
Group_PBMCs.RA_Sample_PBMCs.RA.1_19788993,11,128,417,16,20,15,69,218,7,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_19797887,1,14,0,7,1,15,2,5,1,188
Group_PBMCs.RA_Sample_PBMCs.RA.1_19811388,1,11,4,7,7,77,10,2062,2,11
Group_PBMCs.RA_Sample_PBMCs.RA.1_19831642,5,65,2,10,12,154,5,29,3,630
Group_PBMCs.RA_Sample_PBMCs.RA.1_19863035,17,76,1,6,10,6,115,82,3,674
Group_PBMCs.RA_Sample_PBMCs.RA.1_19894888,6,22,146,10,40,9,29,55,2,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_19930568,1,35,4,7,4,51,7,2435,5,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_19971863,1,9,0,6,7,212,4,1760,3,7
Group_PBMCs.RA_Sample_PBMCs.RA.1_20064955,4,26,4,16,8,6,74,1153,41,71
Group_PBMCs.RA_Sample_PBMCs.RA.1_20084438,4,62,1,5,6,147,6,36,0,1307
Group_PBMCs.RA_Sample_PBMCs.RA.1_20111918,0,34,1,12,1,3,116,2155,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_20119503,4,118,5,14,6,4,164,1313,1,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_20136089,1,49,4,382,8,348,8,16,52,17
Group_PBMCs.RA_Sample_PBMCs.RA.1_20140074,4,79,9,11,3,1,111,1832,0,3
Group_PBMCs.RA_Sample_PBMCs.RA.1_20157630,5,74,5,17,7,62,7,1219,144,10
Group_PBMCs.RA_Sample_PBMCs.RA.1_20162766,1,3,3,7,3,53,9,19,17,934
Group_PBMCs.RA_Sample_PBMCs.RA.1_20186220,1,24,3,7,9,12,59,832,7,24
Group_PBMCs.RA_Sample_PBMCs.RA.1_20198867,3,64,6,14,4,10,38,1764,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_20201952,2,10,6,7,5,73,8,1742,0,6
Group_PBMCs.RA_Sample_PBMCs.RA.1_20226952,7,23,4,16,9,114,6,1907,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.1_20237277,14,28,1,20,14,75,4,1913,0,6
