Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRAPPC3,153.94717080763692,-0.22893655917001737,0.20713901851192948,-1.105231456703231,0.2690593096485432,0.7427655547669472
DEDD,136.40417427715246,-0.22861086263133903,0.1933010365245727,-1.1826675466495893,0.2369409309033963,0.7184609852823172
WIPI1,116.54242247237725,-0.2282479028587326,0.26057039473967786,-0.8759548569850502,0.38105457553326916,0.8296068602461627
CPSF2,216.8733320230782,-0.2280272937531661,0.18683556843348068,-1.2204704685786367,0.22228657787550588,0.7045640115018394
UBXN2A,114.94633434500263,-0.22789074926447217,0.20876838241535683,-1.0915960866673302,0.2750106769683992,0.7488556785056337
MARK3,567.9093351053046,-0.22780796473806322,0.17802792135917048,-1.2796193035274606,0.20067905752527038,0.6824998752516784
PDXDC1,201.27891399869122,-0.2270432832234173,0.25422190218359475,-0.8930909621604927,0.37180846253067723,0.8250534779882858
KIAA2026,346.4302008988885,-0.22694544187214094,0.15910515679493822,-1.426386463165605,0.1537568189673614,0.6299848175149296
S100A6,1424.0933104910807,-0.2264541124704459,0.17615280549776463,-1.285554957984019,0.1985984248610806,0.6802264806254696
ARHGAP26,562.5157872320611,-0.22639830228918192,0.19343357448390933,-1.1704188525349035,0.24183245253681063,0.7207340886490999
SRSF5,819.2789761904141,-0.22620496246051536,0.15221835766778252,-1.4860557289299434,0.13726438094315063,0.6086927815526565
VBP1,107.50865428131267,-0.22599207565789473,0.22509302723972968,-1.003994119361181,0.31538144809779767,0.7836839442988406
RPS10,148.24005098913818,-0.2258996073702908,0.21346984729567928,-1.0582272402031325,0.2899518551739849,0.7610386597241231
SLC25A37,506.9875090668929,-0.2258769760455339,0.2979491760418552,-0.758105724762277,0.44838769283605984,0.8626504695169525
GOLM2,250.52776188827022,-0.22556118746142254,0.17035647431516224,-1.3240540952035122,0.18548507962479865,0.6675310210046038
AKR1A1,137.90941901339997,-0.2255260566342734,0.28529151917806683,-0.7905109036680112,0.42922945694154424,0.8529483358421146
FMNL3,259.03258133693834,-0.22524468367986958,0.16271786983821257,-1.3842651941291162,0.1662772674050813,0.6483213792791843
DDX39B,114.95061023332636,-0.22511608346033435,0.2090907590348632,-1.076642910951407,0.28163982594529746,0.7532757206150251
PLIN3,344.68690279369844,-0.2250939244156817,0.15349326040436048,-1.4664743183036013,0.14251911269813372,0.6141090070369941
ZFYVE16,1304.4879902947112,-0.22504740328985995,0.14010231214907048,-1.6063075607946207,0.10820634993226112,0.5565166390455246
ZFAND6,269.0263664779952,-0.22499932954576915,0.17596795185003292,-1.278638110975587,0.20102452284790795,0.683080582752276
ARF4,499.3340389409025,-0.22495642967343538,0.18244230226706823,-1.2330277949690243,0.2175653943271384,0.7003331746735479
LAPTM4A,649.4067404774067,-0.22449537755193563,0.15905293425004585,-1.4114507136285095,0.1581117584873254,0.6375931045470813
FTH1,61044.48052416507,-0.22430394276480833,0.14832872518889373,-1.512208390378611,0.13048085722318706,0.5958636615663581
ATP5F1B,355.4160797091567,-0.22398890988599102,0.15531994011974004,-1.4421130327072773,0.14927048903624354,0.6224885161038433
APMAP,279.59248878034265,-0.22375271801089391,0.1785070918344881,-1.2534668270678992,0.21003586436555055,0.6925454559369127
TICAM1,186.94075634432116,-0.2236853399823873,0.19159005259855197,-1.1675206355889787,0.24300017979582422,0.7222261409717099
HECA,391.6124387141788,-0.22362730627510224,0.20241986048880262,-1.10476958997545,0.2692594406085893,0.7428840152700594
VPS35,276.9250114759413,-0.22283179289808203,0.16370157742132288,-1.361207365305798,0.17344816725332424,0.6566629656714076
AGO3,215.23405810443947,-0.22267234935568803,0.18311898682106295,-1.215998150826791,0.22398562643090592,0.7048811296084467
ORMDL2,239.8205657512381,-0.22216423949679884,0.1694374729488677,-1.31118716320706,0.1897945381889954,0.6721687924857231
IBTK,131.33431615947276,-0.22183414548029629,0.25404503736860473,-0.873207946819397,0.3825497441132719,0.83052843596793
CYP1B1,14668.12794391137,-0.22161389837509618,0.15345673359270323,-1.4441458070083264,0.1486979652043597,0.621721850781634
POLE3,118.07336095955212,-0.22157337975997274,0.21579519057210333,-1.026776264904471,0.30452582816118223,0.7738937126465631
SEPTIN2,669.0802971595945,-0.22138021011418665,0.13364353253202274,-1.6564977438106934,0.09762106158605796,0.5356963018858669
IKBKG,283.8536508812825,-0.2210123009139971,0.16939505423235057,-1.3047151932242707,0.19198984603888203,0.6750769874761363
PTPN9,113.91567538104186,-0.22076037160464076,0.2222632380221785,-0.9932383491264183,0.3205938137829346,0.7868673680244451
ENSG00000289526,112.78600080874094,-0.22072473468273607,0.264322565555814,-0.8350582335586787,0.40368492133188816,0.8425980624983387
FAM222B,105.9588260964213,-0.22063606725648208,0.24502346741064157,-0.9004691248071844,0.36787064901572886,0.8225318612292911
STK10,376.60717943557756,-0.22053271355843393,0.16334719876376674,-1.3500856777921797,0.17698850188538473,0.6591249147272684
PUM1,418.25308628899614,-0.2203681110772601,0.14284513305325572,-1.5427064707560052,0.12290201117536972,0.5872464936404125
ARPC4,782.0574713953075,-0.2203569662044733,0.14634950652193382,-1.505689847826359,0.13214681133946513,0.5977754644256086
RPL36AL,420.8559817385379,-0.22021187579559215,0.1502910683179342,-1.4652359468876988,0.14285655532688366,0.6141149761604614
ADAM9,382.2459825815908,-0.2201031213131327,0.15104890925187922,-1.4571645859825655,0.14507095364040173,0.6145892803297686
CPEB4,409.90199466510535,-0.2198105763291232,0.16974602574168657,-1.2949379837830377,0.1953416239469825,0.6772261891096705
SHOC2,539.6537045338831,-0.2195603673910008,0.16663642588196553,-1.3176012761250842,0.18763715819792348,0.669953208017267
TPMT,102.81884069271838,-0.2194515793890945,0.22078668481023472,-0.9939529622346214,0.320245768090093,0.7867029103345263
MFSD14B,137.79181222472738,-0.2193657882277951,0.2140459422081223,-1.0248537578652166,0.3054321965191181,0.7744918898325426
FNTA,96.27342241600326,-0.21919117410580516,0.21871665470830362,-1.0021695622500004,0.3162617057192636,0.7836839442988406
HSPA4,243.8549221976306,-0.21916242355585475,0.16925840714041832,-1.294839218084072,0.19537569985998837,0.6772261891096705
SMARCC2,199.4522478730961,-0.2189886471675952,0.17730691310062627,-1.2350823966086053,0.21679984013295261,0.6998915771357593
SFI1,101.5559166291884,-0.21890202438716522,0.21669530121344735,-1.0101835303366555,0.3124073684048554,0.781850433038786
BICRAL,166.8339562766043,-0.218850011142036,0.19008466549206882,-1.1513291226070386,0.2495968604917137,0.7282558609958854
ZNF277,123.27693795984783,-0.21876500879724098,0.24538419800668562,-0.8915203610269989,0.3726500733033984,0.8251322791012983
PPARA,107.55625838264702,-0.2186322267613049,0.21201252809587093,-1.0312231485794112,0.30243618764221725,0.7716798433539033
HSPA13,152.9837926462648,-0.21823175726530075,0.2104215523642337,-1.0371169436462848,0.2996813596118365,0.7702882846250788
IRS2,542.2194298070991,-0.21816748333413555,0.25045061892921544,-0.8710997971052966,0.3836996649068689,0.8308469106719887
RPS24,2811.7823226341256,-0.21812110728909392,0.13589098904510466,-1.6051182556092487,0.10846778247993198,0.5571164038659625
PPP2R5E,222.97949802860504,-0.21785889793119476,0.19268282445090745,-1.1306607039419945,0.2581979268519796,0.7351659106066148
HNRNPA0,367.40276088478504,-0.21732763207251765,0.1611127734649037,-1.3489162119095395,0.17736388033162986,0.6591249147272684
HCLS1,970.6438927531418,-0.21727441171307996,0.19740138450691366,-1.1006731905949234,0.27103891841499295,0.7439098917506222
ATP5MC3,144.075899020576,-0.21724082991714033,0.20169133325273242,-1.0770955123040582,0.28143759775372557,0.75316844695231
GOLGA3,120.9110687442571,-0.21718694381430545,0.20562187783998023,-1.056244335942333,0.29085659983216217,0.762343670012719
HIPK1,282.83331813032356,-0.21708986055917356,0.18949945300871562,-1.1455962384714058,0.2519622543952962,0.7301000996406104
TMUB2,155.05865602798667,-0.21707770863975073,0.20702266828371674,-1.0485697553770004,0.29437618192506143,0.7660074620067192
GTF2F1,168.1462088954395,-0.2168601022793491,0.19620572595322505,-1.105268978393872,0.269043055652181,0.7427655547669472
BAZ1B,301.7197089430477,-0.21668733439970458,0.17985479114531,-1.2047904480044487,0.22828420840663033,0.7100140267297478
CD37,487.3399994176068,-0.21649061723785024,0.15623241690187986,-1.3856958852132137,0.165839785187197,0.6477974936425915
CHP1,214.86716709086048,-0.21623998082220025,0.18846555046433056,-1.1473713911610934,0.25122815984136315,0.7291347085909132
E2F3,384.08459622686695,-0.21595427803030384,0.16678768234252783,-1.294785532104246,0.19539422430085696,0.6772261891096705
TCP1,199.42941633590658,-0.21591586112957878,0.1814499959629794,-1.1899469051166656,0.23406726117140664,0.7143510822134482
MICU1,274.6867936278525,-0.21581941153838022,0.18263619011838716,-1.1816902849237234,0.23732861455345233,0.7186144591160488
NAGK,153.4262651205577,-0.21547622582671516,0.19970700333424124,-1.0789617901685782,0.2806047614872952,0.75316844695231
HIPK3,437.73471336166307,-0.2154069583203258,0.17204569054094315,-1.2520334432268945,0.21055767799678482,0.6928046783808403
ATP5MK,228.34196517697475,-0.2152984715985805,0.1796799277868668,-1.1982332932255169,0.23082620756239858,0.7124910419601667
ATP6V1G1,467.93415620934235,-0.21527353835995913,0.15688888383728158,-1.3721401612062687,0.17001980917691806,0.6515322408907412
ARHGEF18,129.34312484058432,-0.21525549680565156,0.19646075710705233,-1.0956666357971834,0.273224688693816,0.746169960806014
HMGCR,135.03728308579954,-0.2152023573884839,0.24708722354790497,-0.870957042207246,0.38377760905754554,0.8308469106719887
PSME3,342.5032022425603,-0.2151987410106906,0.14874172659312868,-1.4467946953402648,0.14795443292831242,0.6199848904520839
CLEC7A,160.4528463597913,-0.21492484349296861,0.25782535751648616,-0.833606304528156,0.40450287179008615,0.8425980624983387
UBE3A,389.3783585821596,-0.21481198685040048,0.16288529786260803,-1.3187929768320283,0.18723833285253755,0.6692412382558419
DGKE,116.31457234376582,-0.21437557207270277,0.22934550754452626,-0.9347275835829609,0.3499287078284228,0.8091704589004146
ARPP19,238.85880706787702,-0.2138954751568361,0.17095300130128072,-1.251194617986702,0.21086348133585586,0.6929903860551037
CD82,393.7725700915053,-0.2138532859407088,0.2200172823717818,-0.971984035232936,0.3310584909045905,0.7938238422070686
ITGAX,1513.8489905223869,-0.21383380658562506,0.15353068410873386,-1.3927757036123358,0.16368762774414725,0.6443921539003592
MAN2A1,168.94534194265984,-0.21330882611586055,0.24292208968611834,-0.878095633013361,0.3798918226643847,0.8290096936996912
DAZAP1,209.9417301119613,-0.2131697079137097,0.1921486828993386,-1.1093997871709764,0.267257754152891,0.7403912947371132
ARFGEF2,133.9304379010257,-0.21281827056531202,0.24162861746226208,-0.8807659986654947,0.37844448653955387,0.8290096936996912
SEC23B,110.4474985137507,-0.21278198097440582,0.21419867645345006,-0.9933860680070443,0.3205218484088548,0.7868632178544063
CLASP2,236.70557965476112,-0.21268545832659155,0.19421740797909468,-1.0950895727610819,0.2734773964135695,0.7463140159987174
EFCAB14,439.7313165087373,-0.2125166878509679,0.14439954767322774,-1.47172682515521,0.1410946606786056,0.6120108607314141
ARHGAP5,136.18979000104798,-0.21249793853135526,0.19820651075902057,-1.0721037251380214,0.2836734458844351,0.7556764469145089
AHSA1,117.04547151718992,-0.21232325305235686,0.2003407247519786,-1.0598107464930688,0.2892307068152986,0.760881262598506
SELENOK,227.0376123690468,-0.21186104807850678,0.1805963727216009,-1.1731190659355162,0.24074806177338692,0.7202474598765127
YWHAZ,4602.106487185861,-0.21175129705723328,0.14748043044290138,-1.4357925076657208,0.15106139241403474,0.6243928165825938
MALT1,360.7130003695285,-0.21150997468635677,0.17509130799769868,-1.207998141684662,0.22704797714736447,0.7089663938610459
P4HB,433.0894526620313,-0.21144297263323328,0.15205876823720407,-1.3905345616333864,0.16436661181412648,0.6455324280893632
RPS5,1404.8032389439898,-0.21135835656524377,0.13208858979266158,-1.600125770870984,0.10957068498635403,0.5591900454841413
EMD,399.5723811189059,-0.21123744697295185,0.17456648236709063,-1.210068760672779,0.2262525091189257,0.7076394817331316
DUSP18,146.54421706488532,-0.21120802556338192,0.22427868709657736,-0.9417213391856221,0.3463353268805158,0.8060521004117929
B4GALT1,429.13411053888825,-0.21094833804233393,0.17680191839330764,-1.1931337621182667,0.23281699082279705,0.7143510822134482
FAM76B,154.54429628105697,-0.2107419847946262,0.21138223961944283,-0.9969711039774709,0.31877853608015727,0.785899598198252
TMSB4X,8721.436933279469,-0.21058293683786591,0.16169255329168267,-1.3023663276439714,0.1927911876282732,0.6756441088806807
BTF3L4,106.28254645816132,-0.2105590358452828,0.22402221566196254,-0.9399024789711259,0.34726758565904214,0.8066871230300096
OSER1,220.18615993089517,-0.21049463659067819,0.17641753768062085,-1.193161628702409,0.23280607911627405,0.7143510822134482
PSMD2,265.08252227363965,-0.210211731925291,0.18032645914404494,-1.1657287173668378,0.24372414554630384,0.7223945735181687
PI4KB,129.74049404712176,-0.2097520028930985,0.20113386606764586,-1.0428477659876243,0.29701880472579256,0.7687747472294728
SMCR8,110.56799802747561,-0.2094663258503507,0.2088191334058419,-1.0030992966686196,0.3158129540220157,0.7836839442988406
METAP2,216.31628651779883,-0.20942552450370128,0.204748989582614,-1.0228403321091866,0.30638334499485276,0.7751187216486901
TMED4,151.47427265291677,-0.20920167994064168,0.20229746580686847,-1.0341290193934738,0.30107585149977845,0.7709001393192361
DLD,246.7904590226001,-0.20907389482144828,0.1867917095700946,-1.1192889411560965,0.2630168921505126,0.7385759970922495
TAOK3,625.0203661867411,-0.20904061246201364,0.1652033220089674,-1.2653535650491743,0.20574461293030644,0.6894197145011585
BAZ2A,265.7078816029569,-0.20901988174100983,0.16400715990221415,-1.2744558339137972,0.2025019155842731,0.6839927313701446
ELOA,161.06931992699677,-0.20878644644196137,0.20210151629297984,-1.0330770905216298,0.3015678234935254,0.7714415427722539
ZMPSTE24,134.42186827461913,-0.20877352903066226,0.2217622703391203,-0.941429435725944,0.3464848348459464,0.8061997054364519
FBXO33,105.38973694483919,-0.20868217319431775,0.2238437979082308,-0.9322669430397671,0.3511985869855486,0.8094743115973143
ANXA5,9190.086198241866,-0.2086230915070919,0.1493645569537389,-1.3967375913129547,0.1624924955325635,0.6432166582532445
UPF3B,91.61066295042065,-0.20851681893554158,0.2295227383631458,-0.9084800069160507,0.3636246721205395,0.8187221905758458
DLST,149.85842071157194,-0.20851350040884445,0.22873406560998924,-0.9115979285935374,0.36198041321856733,0.8179083620456472
KTN1,881.2332041044328,-0.2085020086309542,0.13191078959902855,-1.5806289179584267,0.11396290977062405,0.5684913955883549
SENP6,305.87926543232135,-0.20806374271389616,0.1630073376530478,-1.276407220126179,0.2018116052654716,0.6836691311360005
PRELID3B,99.67382111607058,-0.20804256199444654,0.2315068527416919,-0.8986453728286562,0.3688415827136229,0.8229267679792743
METTL9,455.6608695478539,-0.20782948997254627,0.15434415478736407,-1.3465329494263487,0.17813070155385324,0.6604402202975148
COX8A,274.19389805080056,-0.207829450101271,0.1794788465795418,-1.1579606959930218,0.2468800762581802,0.7245914059928817
WTAP,2172.611043537802,-0.20727269693764772,0.15983328734078198,-1.2968055677646158,0.19469809448979647,0.6772261891096705
BCKDK,141.41974817864363,-0.20718795485278793,0.235875132751038,-0.8783798123877311,0.37973763606758304,0.8290096936996912
FAM177B,108.56061301229475,-0.20664525205078818,0.25832269461612617,-0.7999500483605131,0.42373973888106387,0.8507466122021288
HELZ,177.8020335253202,-0.2066395890102039,0.24256184804031022,-0.8519047437990472,0.39426696370767045,0.8391194055568876
ADAM10,681.7213372911827,-0.20647420452124782,0.18528347466304187,-1.1143692382536736,0.26512081459234127,0.7387841312627975
PI4K2A,158.6863572226147,-0.20609803812465396,0.19291096644860134,-1.0683583308861093,0.2853589056615078,0.7575067962759371
THOC2,266.6146765726747,-0.20532789911640922,0.17366267358662307,-1.1823375448264737,0.23707179386654775,0.7184609852823172
ZBTB18,140.1683815272258,-0.20532700619149863,0.1930598313203042,-1.0635407934799346,0.2875367758695594,0.7594875232762067
MATR3,684.5932553239485,-0.20484758640265646,0.16041983702458953,-1.2769467305421645,0.20162105449007428,0.6836691311360005
RPL7A,439.79785459719415,-0.20476952960548414,0.14043974133468193,-1.4580597177083792,0.14482408336955122,0.6145298427665011
RBM3,515.0481045558761,-0.20471918610092135,0.15083921956667287,-1.3572013080486194,0.17471725524993642,0.6580252630452533
